car,price,body,mileage,engV,engType,registration,year,drive
Mazda,8777.0,Sedan,152,2.3,Petrol,yes,2008,Full
Mitsubishi,10800.0,Crossover,165,3.0,Gas,yes,2007,Full
Volkswagen,31500.0,Crossover,1,2.0,Petrol,yes,2014,Full
Ford,4200.0,Van,200,2.0,Diesel,yes,2003,Front
Kia,18700.0,Crossover,34,2.0,Gas,yes,2012,Full
Renault,3750.0,Hatch,232,1.8,Petrol,yes,1997,Front
Peugeot,9350.0,Hatch,118,1.6,Diesel,yes,2012,Front
BMW,11900.0,Sedan,1,2.8,Petrol,yes,2002,Rear
Toyota,12500.0,Crossover,201,2.0,Petrol,yes,2006,Full
ZAZ,1600.0,Hatch,170,1.1,Petrol,yes,1998,Front
VAZ,3550.0,Hatch,93,1.6,Petrol,yes,2008,Front
Kia,6450.0,Sedan,160,1.6,Petrol,yes,2007,Front
Ford,680.0,Sedan,100,2.3,Gas,yes,1980,Rear
Nissan,15000.0,Other,96,3.5,Petrol,yes,2008,Front
Mercedes-Benz,20500.0,Sedan,222,5.5,Petrol,yes,2006,Rear
Citroen,10600.0,Hatch,5,1.0,Petrol,yes,2014,Front
Volkswagen,10900.0,Vagon,185,1.4,Petrol,yes,2011,Front
Mitsubishi,17500.0,Crossover,170,3.8,Gas,yes,2008,Full
Toyota,8420.0,Other,150,2.7,Gas,yes,2005,Rear
VAZ,3900.0,Crossover,163,1.7,Petrol,yes,2002,Full
Ford,26300.0,Crossover,75,2.0,Diesel,yes,2014,Full
Mercedes-Benz,8000.0,Sedan,300,2.0,Petrol,yes,2000,Rear
Suzuki,3499.0,Hatch,57,1.3,Petrol,yes,1998,Front
Volkswagen,13900.0,Vagon,123,1.4,Gas,yes,2013,Front
VAZ,3250.0,Sedan,125,1.5,Gas,yes,2006,Front
Audi,1999.0,Sedan,400,1.6,Diesel,yes,1986,Front
Toyota,11700.0,Crossover,126,2.4,Gas,yes,2008,Full
Chevrolet,5999.0,Sedan,100,1.6,Petrol,yes,2006,Front
VAZ,1400.0,Sedan,1,1.5,Gas,yes,1996,Rear
Chevrolet,18500.0,Sedan,51,2.4,Gas,yes,2012,Front
Mercedes-Benz,1350.0,Sedan,360,2.5,Diesel,no,1989,Rear
VAZ,2650.0,Sedan,101,1.5,Petrol,yes,2005,Front
VAZ,2400.0,Vagon,187,1.5,Petrol,yes,2000,Front
Toyota,11800.0,Sedan,90,1.8,Petrol,yes,2008,Front
BYD,4900.0,Sedan,92,1.6,Petrol,yes,2007,Front
VAZ,2950.0,Hatch,167,1.5,Gas,yes,2005,Front
SsangYong,16700.0,Crossover,39,2.7,Diesel,yes,2013,Full
Audi,2550.0,Vagon,1,2.5,Diesel,no,1998,Front
Volkswagen,11700.0,Van,185,1.4,Petrol,yes,2008,Front
Skoda,8200.0,Sedan,1,18.0,Gas,yes,2005,Unknown
VAZ,2650.0,Hatch,125,1.5,Petrol,yes,2004,Front
VAZ,1500.0,Sedan,200,1.5,Petrol,yes,2000,Rear
VAZ,3000.0,Sedan,165,1.6,Other,yes,2006,Front
Moskvich-AZLK,350.0,Sedan,100,2.65,Other,yes,1985,Unknown
Fiat,1600.0,Other,2,1.0,Petrol,yes,1992,Front
Opel,1250.0,Sedan,200,1.6,Petrol,no,1996,Front
Audi,13700.0,Sedan,300,2.0,Diesel,yes,2005,Front
Skoda,13777.0,Vagon,175,1.6,Diesel,yes,2012,Front
Mercedes-Benz,1700.0,Sedan,300,2.0,Gas,no,1998,Rear
Smart,4200.0,Other,170,0.6,Petrol,yes,2000,Rear
Kia,28900.0,Crossover,58,2.2,Diesel,yes,2013,Full
Infiniti,14900.0,Crossover,130,3.5,Gas,yes,2005,Full
MG,10500.0,Hatch,57,1.8,Petrol,yes,2014,Front
Mercedes-Benz,22900.0,Sedan,74,2.2,Diesel,yes,2011,Rear
Renault,7450.0,Other,190,2.65,Diesel,yes,2004,Front
Kia,11500.0,Crossover,128,2.5,Diesel,yes,2009,Full
Audi,27300.0,Other,65,2.0,Petrol,yes,2011,Full
Mercedes-Benz,0.0,Sedan,0,3.0,Petrol,yes,2016,Full
Mercedes-Benz,33900.0,Other,100,5.5,Petrol,yes,2007,Rear
UAZ,8100.0,Crossover,10,2.4,Petrol,yes,2015,Full
Porsche,0.0,Sedan,5,4.8,Petrol,yes,2015,Full
Mercedes-Benz,0.0,Sedan,6,3.0,Diesel,yes,2014,Full
Hyundai,34500.0,Crossover,0,2.0,Diesel,yes,2016,Full
Mazda,16264.95,Hatch,0,1.5,Petrol,yes,2016,Full
Mercedes-Benz,57000.0,Sedan,43,4.7,Petrol,yes,2012,Unknown
ZAZ,400.0,Sedan,20,2.65,Petrol,yes,1990,Rear
Volkswagen,7000.0,Van,250,2.0,Diesel,yes,2004,Front
Toyota,39500.0,Other,1,2.8,Diesel,yes,2016,Full
Nissan,15800.0,Crossover,150,4.0,Gas,yes,2008,Full
Mitsubishi,9800.0,Sedan,81,2.0,Petrol,yes,2009,Front
VAZ,2850.0,Sedan,94,1.6,Petrol,yes,2007,Front
Infiniti,32000.0,Crossover,87,3.7,Gas,yes,2011,Full
Seat,9000.0,Hatch,180,2.0,Other,yes,2007,Front
Mazda,12500.0,Vagon,73,2.0,Petrol,yes,2009,Front
Mercedes-Benz,22000.0,Crossover,160,4.0,Diesel,yes,2008,Full
Nissan,16000.0,Crossover,54,1.6,Petrol,yes,2013,Front
Peugeot,9999.0,Hatch,65,1.6,Petrol,yes,2012,Front
Nissan,17000.0,Crossover,51,2.5,Petrol,yes,2011,Full
Lexus,20000.0,Crossover,123,3.5,Gas,yes,2008,Full
Hyundai,18000.0,Crossover,55,2.0,Petrol,yes,2012,Full
Subaru,14000.0,Crossover,108,3.0,Petrol,yes,2007,Full
Nissan,8500.0,Sedan,89,1.6,Petrol,yes,2008,Front
Peugeot,14500.0,Sedan,75,1.6,Petrol,yes,2013,Front
Volkswagen,22000.0,Crossover,123,3.0,Diesel,yes,2009,Full
Suzuki,14000.0,Crossover,81,2.4,Petrol,yes,2009,Full
Mitsubishi,16000.0,Crossover,59,2.65,Petrol,yes,2012,Front
Nissan,13500.0,Crossover,95,2.0,Petrol,yes,2008,Full
Mitsubishi,5800.0,Vagon,230,1.6,Petrol,yes,2005,Front
Lexus,28500.0,Sedan,130,4.6,Petrol,yes,2009,Full
Audi,10900.0,Sedan,199,3.0,Petrol,yes,2004,Front
Mazda,10900.0,Other,99,1.6,Petrol,yes,2009,Front
VAZ,1555.0,Sedan,125,1.35,Petrol,yes,1987,Rear
Honda,17800.0,Sedan,80,2.0,Petrol,yes,2011,Unknown
Ford,1100.0,Hatch,61,1.1,Petrol,yes,1986,Front
VAZ,2500.0,Hatch,200,1.5,Petrol,yes,2002,Front
Citroen,9000.0,Other,146,1.6,Diesel,yes,2007,Front
Hyundai,10700.0,Hatch,114,1.6,Diesel,yes,2011,Front
VAZ,2300.0,Hatch,137,1.5,Gas,yes,2004,Front
Bentley,547800.0,Sedan,0,6.75,Petrol,yes,2016,Rear
Smart,5950.0,Hatch,150,1.3,Petrol,yes,2004,Front
VAZ,3500.0,Sedan,105,1.6,Gas,yes,2008,Front
Peugeot,11900.0,Crossover,167,1.6,Diesel,yes,2011,Front
Moskvich-AZLK,1500.0,Hatch,1,1.4,Petrol,yes,1964,Rear
Volkswagen,20900.0,Sedan,25,2.0,Diesel,yes,2015,Front
Chevrolet,4999.0,Sedan,117,1.6,Petrol,yes,2008,Front
Audi,9700.0,Sedan,249,2.5,Diesel,yes,2004,Full
SsangYong,12300.0,Crossover,100,2.7,Diesel,yes,2010,Full
Mitsubishi,24000.0,Crossover,20,2.5,Diesel,yes,2013,Full
Kia,12800.0,Hatch,50,1.6,Petrol,yes,2012,Front
Renault,12000.0,Van,137,1.5,Diesel,yes,2012,Front
Chevrolet,6200.0,Sedan,125,2.5,Gas,yes,2005,Front
ZAZ,800.0,Hatch,247,1.1,Gas,yes,1994,Front
Kia,22000.0,Crossover,75,2.4,Gas,yes,2011,Full
Toyota,17777.0,Other,120,2.7,Gas,yes,2006,Full
Land Rover,29999.0,Other,130,3.6,Diesel,yes,2009,Full
Toyota,39500.0,Other,100,4.5,Diesel,yes,2008,Full
Toyota,21999.0,Other,65,2.5,Petrol,yes,2012,Front
Toyota,63333.0,Other,33,4.5,Diesel,yes,2013,Full
Audi,23333.0,Other,150,4.2,Petrol,yes,2007,Full
Toyota,25999.0,Other,108,4.0,Petrol,yes,2008,Full
Skoda,14777.0,Other,100,1.8,Petrol,yes,2011,Full
Toyota,16500.0,Other,130,2.7,Gas,yes,2004,Full
Jaguar,39900.0,Sedan,22,2.0,Petrol,yes,2015,Rear
Audi,48900.0,Other,82,4.2,Petrol,yes,2007,Full
Chevrolet,75000.0,Other,10,6.2,Petrol,yes,2011,Rear
VAZ,2000.0,Hatch,162,1.5,Gas,yes,2001,Front
Volkswagen,6900.0,Sedan,320,1.8,Gas,yes,2002,Front
Renault,3400.0,Hatch,77,1.8,Other,yes,1994,Front
Volkswagen,9599.0,Sedan,140,1.8,Petrol,yes,2008,Front
Renault,15000.0,Sedan,21,1.5,Diesel,yes,2014,Front
VAZ,2650.0,Hatch,120,1.6,Other,yes,2008,Unknown
Peugeot,7400.0,Hatch,145,2.0,Gas,yes,2006,Front
Mitsubishi,21000.0,Crossover,29,2.0,Gas,yes,2014,Full
Mercedes-Benz,43999.0,Sedan,132,3.0,Diesel,yes,2010,Rear
Chevrolet,5700.0,Sedan,130,1.6,Petrol,yes,2006,Front
Renault,9700.0,Van,152,2.0,Diesel,yes,2010,Front
BMW,13000.0,Sedan,90,5.0,Petrol,no,2008,Rear
Skoda,5600.0,Vagon,174,1.4,Petrol,yes,2001,Front
VAZ,1999.0,Hatch,10,1.3,Petrol,yes,1993,Front
BMW,37500.0,Other,55,2.0,Petrol,yes,2014,Rear
Ford,5000.0,Hatch,180,1.3,Petrol,yes,2006,Front
Opel,4900.0,Van,240,1.3,Diesel,yes,2006,Front
BMW,18700.0,Crossover,260,3.0,Diesel,yes,2006,Full
Moskvich-AZLK,550.0,Sedan,30,99.99,Petrol,yes,1971,Rear
Renault,10500.0,Hatch,148,1.5,Diesel,yes,2012,Front
Mitsubishi,8200.0,Sedan,160,2.0,Gas,yes,2007,Front
SsangYong,10500.0,Crossover,106,2.0,Diesel,yes,2008,Full
Renault,7800.0,Van,200,1.9,Diesel,yes,2002,Front
Skoda,10900.0,Vagon,95,2.0,Petrol,yes,2008,Full
Daewoo,2780.0,Hatch,62,0.8,Petrol,yes,2007,Front
Smart,21091.34235,Hatch,0,0.9,Petrol,yes,2016,Rear
Ford,4700.0,Hatch,192,1.4,Other,yes,2008,Front
Jaguar,32500.0,Other,43,4.2,Petrol,yes,2007,Rear
BMW,13950.0,Crossover,278,3.0,Diesel,yes,2003,Full
Nissan,3200.0,Sedan,177,1.6,Gas,yes,1995,Front
Mercedes-Benz,11000.0,Sedan,263,3.2,Diesel,yes,2001,Rear
VAZ,1300.0,Sedan,160,1.5,Gas,yes,1991,Rear
Audi,39999.0,Crossover,45,2.0,Diesel,yes,2014,Full
BMW,19500.0,Sedan,190,6.0,Petrol,yes,2004,Rear
Land Rover,35750.0,Crossover,71,2.2,Diesel,yes,2013,Full
Acura,30999.0,Crossover,32,3.7,Other,yes,2010,Full
Fiat,1900.0,Sedan,290,1.6,Gas,yes,1996,Front
Peugeot,2000.0,Van,496,2.5,Other,yes,1996,Front
Chevrolet,6999.0,Hatch,113,1.8,Other,yes,2007,Front
Citroen,1650.0,Sedan,240,2.2,Diesel,no,2001,Front
Renault,5800.0,Van,143,1.5,Diesel,yes,2007,Front
Volkswagen,2900.0,Hatch,230,1.6,Petrol,yes,2000,Front
Citroen,1600.0,Sedan,200,2.0,Diesel,yes,2000,Front
Hyundai,0.0,Crossover,0,2.2,Diesel,yes,2016,Full
Opel,1400.0,Vagon,200,1.6,Petrol,no,1998,Front
Ford,6899.0,Van,189,2.0,Diesel,yes,2006,Front
Land Rover,46900.0,Crossover,50,5.0,Petrol,yes,2012,Full
Geely,8400.0,Sedan,53,2.0,Gas,yes,2014,Front
Lexus,55000.0,Crossover,85,5.7,Gas,yes,2011,Full
Mercedes-Benz,31990.0,Crossover,95,4.7,Petrol,yes,2010,Full
Mercedes-Benz,24990.0,Sedan,85,5.5,Petrol,yes,2008,Full
Mercedes-Benz,30500.0,Sedan,89,6.3,Petrol,yes,2008,Rear
Mercedes-Benz,23900.0,Sedan,187,5.5,Petrol,yes,2007,Full
BMW,52222.0,Hatch,3,2.0,Diesel,yes,2016,Full
Nissan,9000.0,Sedan,25,1.6,Petrol,yes,2011,Front
Audi,6200.0,Sedan,200,1.8,Petrol,yes,2003,Front
Mercedes-Benz,8400.0,Other,457,5.0,Gas,yes,1996,Rear
Audi,8600.0,Sedan,260,2.5,Diesel,yes,2002,Front
Alfa Romeo,2300.0,Sedan,94,1.8,Petrol,no,2000,Front
Nissan,21999.0,Crossover,109,3.0,Diesel,yes,2005,Full
Volvo,17000.0,Sedan,135,1.6,Petrol,yes,2012,Front
Hyundai,33500.0,Crossover,0,2.0,Petrol,yes,2016,Full
Volkswagen,2600.0,Sedan,280,2.5,Diesel,no,2000,Front
Volkswagen,16800.0,Crossover,249,5.0,Diesel,yes,2005,Full
Citroen,14222.0,Van,42,1.6,Diesel,yes,2015,Front
Opel,3800.0,Sedan,327,1.8,Petrol,yes,1998,Front
Infiniti,27900.0,Sedan,49,2.5,Petrol,yes,2013,Rear
VAZ,4500.0,Vagon,100,1.6,Gas,yes,2009,Unknown
Volkswagen,7750.0,Van,235,1.9,Diesel,yes,2004,Front
Citroen,5777.0,Other,103,1.6,Petrol,yes,2008,Front
BMW,6699.0,Sedan,299,2.2,Petrol,yes,2001,Rear
Porsche,36999.0,Crossover,112,3.0,Diesel,yes,2010,Full
Audi,6499.0,Sedan,270,4.2,Petrol,yes,2000,Full
Hyundai,9650.0,Crossover,170,2.0,Diesel,yes,2006,Full
BMW,9100.0,Sedan,230,2.0,Gas,yes,2004,Rear
Fiat,2900.0,Vagon,270,1.9,Diesel,no,2004,Front
Fiat,6500.0,Van,170,1.3,Diesel,yes,2009,Front
Toyota,8500.0,Hatch,55,1.0,Petrol,yes,2011,Front
Volvo,24000.0,Vagon,55,1.6,Diesel,yes,2013,Front
BMW,3000.0,Sedan,350,99.99,Other,yes,1992,Rear
Chevrolet,0.0,Van,130,4.3,Petrol,yes,1998,Full
Samand,5500.0,Sedan,95,1.8,Gas,yes,2007,Front
VAZ,4000.0,Sedan,150,1.6,Petrol,yes,2007,Front
Citroen,9100.0,Van,110,2.0,Diesel,yes,2013,Unknown
Peugeot,7500.0,Other,167,1.6,Diesel,yes,2010,Front
Kia,9750.0,Crossover,150,2.0,Petrol,yes,2008,Front
Fiat,3650.0,Van,120,2.0,Diesel,yes,2001,Front
Audi,39900.0,Other,12,1.8,Petrol,yes,2014,Front
Mercedes-Benz,5400.0,Sedan,285,2.2,Diesel,no,2002,Rear
Volkswagen,2200.0,Hatch,33,1.9,Diesel,yes,1985,Front
Nissan,24000.0,Crossover,161,3.0,Diesel,yes,2006,Unknown
Kia,8500.0,Sedan,150,2.0,Gas,yes,2008,Front
Mitsubishi,22500.0,Other,57,2.5,Other,yes,2013,Full
Infiniti,42000.0,Crossover,33,3.7,Petrol,yes,2014,Full
Mercedes-Benz,7300.0,Hatch,176,1.4,Petrol,yes,2004,Front
Mazda,7000.0,Sedan,170,2.0,Petrol,yes,2005,Front
Kia,3300.0,Van,300,2.2,Diesel,yes,1998,Rear
BMW,17800.0,Vagon,159,3.0,Diesel,yes,2008,Rear
Hyundai,15450.0,Crossover,63,2.0,Petrol,yes,2011,Full
BMW,7400.0,Sedan,279,3.5,Gas,yes,1998,Rear
Chevrolet,7500.0,Sedan,120,2.5,Gas,yes,2006,Front
Mercedes-Benz,4900.0,Van,248,2.2,Diesel,yes,2003,Front
VAZ,4200.0,Hatch,73,1.6,Petrol,yes,2010,Front
Subaru,18500.0,Sedan,51,2.5,Petrol,yes,2011,Full
Smart,3499.0,Sedan,145,6.0,Petrol,yes,2000,Rear
Opel,3999.0,Van,230,1.7,Diesel,yes,1999,Front
Mitsubishi,22800.0,Crossover,43,2.4,Petrol,yes,2013,Full
Daewoo,3199.0,Sedan,255,1.6,Gas,yes,1998,Front
Renault,7300.0,Van,200,1.5,Diesel,yes,2007,Front
Chevrolet,6000.0,Sedan,189,1.6,Petrol,yes,2006,Front
Audi,11900.0,Sedan,195,2.4,Gas,yes,2005,Front
Honda,24000.0,Sedan,68,2.4,Petrol,yes,2013,Unknown
Citroen,7600.0,Vagon,78,1.4,Petrol,yes,2012,Unknown
Subaru,17000.0,Sedan,115,2.0,Other,yes,2004,Full
Hyundai,5500.0,Hatch,110,1.4,Petrol,yes,2007,Front
Volkswagen,17900.0,Other,119,2.0,Diesel,yes,2012,Front
Nissan,2000.0,Sedan,268,2.2,Diesel,no,2000,Front
Alfa Romeo,12000.0,Sedan,150,2.2,Petrol,yes,2008,Front
Volkswagen,7777.0,Other,214,2.0,Other,yes,2007,Unknown
Audi,8400.0,Sedan,260,1.8,Gas,yes,2003,Front
Renault,7900.0,Van,149,1.5,Diesel,yes,2013,Front
Land Rover,11000.0,Crossover,270,2.5,Diesel,yes,1996,Full
BMW,0.0,Crossover,0,2.0,Diesel,yes,2016,Full
VAZ,1600.0,Sedan,123,1.3,Petrol,yes,1988,Front
Mercedes-Benz,5800.0,Sedan,366,3.2,Gas,yes,1991,Rear
VAZ,5990.0,Crossover,1,1.7,Petrol,yes,1981,Full
Mercedes-Benz,10550.0,Other,128,2.65,Other,yes,2011,Unknown
Ford,9900.0,Van,213,2.2,Diesel,yes,2012,Front
BMW,0.0,Hatch,107,2.0,Petrol,yes,2006,Rear
Mercedes-Benz,42000.0,Sedan,38,2.2,Diesel,yes,2014,Unknown
BMW,68500.0,Sedan,43,4.4,Petrol,yes,2013,Full
Audi,2000.0,Vagon,310,2.5,Other,no,1998,Front
Toyota,2800.0,Sedan,287,1.3,Petrol,yes,1995,Front
VAZ,1500.0,Vagon,300,1.2,Petrol,yes,1980,Rear
Honda,4000.0,Sedan,350,1.5,Petrol,yes,1998,Front
Kia,9300.0,Sedan,163,3.5,Petrol,yes,2006,Front
Suzuki,10800.0,Hatch,85,1.6,Petrol,yes,2011,Front
Skoda,7900.0,Sedan,155,1.6,Gas,yes,2006,Front
Toyota,27000.0,Other,105,2.5,Diesel,yes,2013,Full
Mazda,1500.0,Sedan,1,2.0,Gas,yes,1986,Front
Peugeot,6000.0,Van,185,2.0,Diesel,yes,2005,Front
Peugeot,8300.0,Other,211,3.0,Gas,yes,2006,Front
Kia,18300.0,Crossover,119,2.4,Gas,yes,2011,Full
Volkswagen,8350.0,Van,1,1.6,Diesel,yes,2011,Front
Toyota,18000.0,Crossover,320,4.2,Diesel,yes,1999,Full
Toyota,47700.0,Crossover,810,4.7,Gas,yes,2010,Full
Opel,11550.0,Sedan,48,2.2,Petrol,yes,2009,Front
Lincoln,6500.0,Other,59,4.6,Petrol,yes,1995,Rear
VAZ,926.25,Sedan,150,1.2,Petrol,yes,1986,Rear
Renault,14500.0,Sedan,98,1.5,Diesel,yes,2014,Front
Volkswagen,0.0,Van,123,1.2,Petrol,yes,2013,Front
Hyundai,6999.0,Sedan,71,1.4,Other,yes,2008,Front
Rover,2850.0,Sedan,269,2.0,Diesel,no,2002,Front
BMW,65000.0,Crossover,58,4.4,Petrol,yes,2014,Full
BMW,18100.0,Crossover,200,4.8,Petrol,yes,2005,Full
Toyota,22900.0,Crossover,34,2.0,Petrol,yes,2012,Full
Opel,3500.0,Vagon,392,1.7,Diesel,yes,1999,Front
Audi,13300.0,Sedan,207,4.2,Petrol,yes,2004,Full
Mercedes-Benz,13300.0,Sedan,358,5.0,Gas,yes,2003,Full
Hyundai,9500.0,Hatch,45,1.4,Petrol,yes,2011,Front
Renault,7200.0,Vagon,224,1.5,Diesel,yes,2004,Front
Volvo,5000.0,Sedan,310,2.0,Petrol,yes,1996,Front
Volkswagen,14900.0,Sedan,73,2.65,Petrol,yes,2012,Front
Mercedes-Benz,13999.0,Van,98,2.2,Diesel,yes,2011,Full
Hyundai,9700.0,Vagon,42,1.8,Petrol,yes,2011,Front
SsangYong,20410.845,Crossover,0,2.0,Diesel,yes,2014,Front
Kia,11200.0,Other,151,2.5,Diesel,yes,2007,Full
SsangYong,21337.095,Crossover,0,2.0,Diesel,yes,2014,Full
SsangYong,19595.745,Crossover,0,2.0,Diesel,yes,2014,Front
Volkswagen,7800.0,Sedan,220,1.8,Gas,yes,2002,Front
VAZ,2500.0,Vagon,125,1.5,Gas,yes,2007,Rear
Volkswagen,7350.0,Hatch,180,1.4,Petrol,yes,2003,Front
SsangYong,12000.0,Crossover,124,2.0,Diesel,yes,2008,Full
Nissan,15300.0,Hatch,25,2.65,Other,yes,2013,Front
Toyota,76500.0,Crossover,29,4.5,Diesel,yes,2014,Full
Audi,1700.0,Sedan,177,1.6,Petrol,no,1996,Front
Dodge,4300.0,Sedan,263,3.5,Petrol,yes,1995,Front
Ford,6500.0,Vagon,171,1.4,Petrol,yes,2008,Front
Subaru,21000.0,Sedan,3,2.5,Petrol,yes,2007,Full
Mercedes-Benz,45000.0,Sedan,1,1.6,Petrol,yes,2015,Unknown
Volkswagen,5300.0,Van,505,2.4,Diesel,yes,1995,Front
Volkswagen,7300.0,Sedan,125,1.6,Petrol,yes,2005,Front
Skoda,9500.0,Hatch,118,1.8,Petrol,yes,2009,Front
Suzuki,9700.0,Hatch,114,1.6,Petrol,yes,2009,Front
Mercedes-Benz,5990.0,Sedan,400,2.0,Gas,yes,1998,Rear
Citroen,6500.0,Van,177,1.4,Diesel,yes,2008,Front
Mercedes-Benz,18500.0,Van,170,2.2,Diesel,yes,2010,Rear
Mitsubishi,7000.0,Sedan,158,1.6,Petrol,yes,2007,Front
Opel,3100.0,Sedan,230,2.0,Diesel,yes,1998,Front
BMW,52300.0,Sedan,55,3.0,Diesel,yes,2013,Full
Mercedes-Benz,58500.0,Crossover,128,3.0,Diesel,yes,2013,Full
VAZ,6700.0,Sedan,65,1.6,Petrol,yes,2014,Front
Skoda,6500.0,Hatch,265,1.8,Gas,yes,2002,Front
Citroen,10300.0,Van,17,1.4,Petrol,yes,2011,Front
Fiat,4000.0,Van,999,2.5,Diesel,yes,1998,Front
Honda,6999.0,Sedan,320,1.8,Petrol,yes,2007,Front
Toyota,24000.0,Crossover,270,4.2,Diesel,yes,1994,Full
Mercedes-Benz,0.0,Van,273,2.9,Diesel,yes,2001,Unknown
Mercedes-Benz,4900.0,Sedan,282,3.2,Gas,yes,1993,Rear
Citroen,4500.0,Van,1,2.0,Diesel,yes,2000,Front
Toyota,15700.0,Crossover,195,4.0,Gas,yes,2003,Full
UAZ,5980.0,Crossover,155,2.7,Gas,yes,2007,Full
ZAZ,7898.319,Sedan,3,1.5,Other,yes,2014,Front
ZAZ,7039.5,Sedan,9,1.5,Gas,yes,2015,Front
Volkswagen,8700.0,Hatch,148,1.4,Other,yes,2008,Front
Volkswagen,12900.0,Van,290,1.9,Diesel,yes,2008,Front
Ford,3950.0,Hatch,250,2.0,Petrol,yes,1995,Front
BMW,8500.0,Sedan,352,2.17,Petrol,yes,2001,Front
Great Wall,8500.0,Crossover,116,2.4,Petrol,yes,2006,Full
VAZ,4800.0,Sedan,80,1.6,Petrol,yes,2011,Front
Mitsubishi,5700.0,Sedan,176,1.6,Petrol,yes,2004,Front
Daewoo,2999.0,Sedan,225,2.0,Gas,yes,1998,Front
Fiat,9700.0,Van,141,2.0,Diesel,yes,2012,Front
Mercedes-Benz,17990.0,Crossover,230,3.0,Diesel,yes,2007,Full
VAZ,2800.0,Sedan,167,1.5,Petrol,yes,2002,Front
Ford,8700.0,Hatch,84,1.6,Petrol,yes,2010,Front
Geely,7900.0,Sedan,57,1.8,Petrol,yes,2014,Front
Renault,18932.55,Hatch,0,1.5,Diesel,yes,2016,Front
Renault,18988.125,Crossover,0,1.5,Diesel,yes,2016,Full
Hyundai,18300.0,Other,0,2.65,Other,yes,2012,Unknown
Mercedes-Benz,17600.0,Sedan,174,4.0,Diesel,yes,2005,Rear
Volkswagen,12500.0,Van,190,1.9,Diesel,yes,2008,Front
Renault,15820.35,Sedan,0,1.5,Diesel,yes,2016,Front
Hyundai,12500.0,Sedan,50,1.6,Petrol,yes,2013,Front
Jeep,55000.0,Crossover,40,3.8,Petrol,yes,2011,Full
Jeep,36999.0,Crossover,0,2.4,Petrol,yes,2014,Full
Volvo,4800.0,Sedan,200,2.3,Gas,yes,1995,Front
SsangYong,15500.0,Crossover,87,2.0,Diesel,yes,2012,Full
Skoda,8100.0,Hatch,101,1.4,Petrol,yes,2011,Front
Kia,11111.0,Sedan,44,1.4,Gas,yes,2013,Front
Nissan,2700.0,Sedan,227,2.5,Petrol,yes,1996,Front
Audi,6500.0,Vagon,421,2.5,Diesel,yes,1996,Front
Opel,5850.0,Van,206,1.3,Diesel,yes,2011,Front
Mercedes-Benz,35000.0,Other,147,6.0,Petrol,yes,2001,Rear
Opel,3600.0,Sedan,400,1.6,Gas,yes,1991,Front
Chevrolet,3500.0,Other,198,3.1,Gas,yes,2015,Front
Opel,8700.0,Van,305,1.9,Diesel,yes,2005,Front
Chevrolet,6300.0,Sedan,96,1.6,Other,yes,2008,Front
Audi,31999.0,Sedan,107,3.0,Diesel,yes,2009,Full
Volkswagen,3100.0,Sedan,390,1.8,Petrol,yes,1990,Front
Mitsubishi,4800.0,Hatch,206,1.6,Gas,yes,2001,Front
BMW,2899.0,Sedan,340,2.4,Diesel,yes,1988,Rear
Fiat,7100.0,Other,105,1.3,Diesel,yes,2007,Front
Renault,7650.0,Van,151,1.5,Diesel,yes,2012,Front
Renault,7400.0,Vagon,200,1.5,Diesel,yes,2007,Front
Citroen,6800.0,Hatch,88,1.6,Petrol,yes,2009,Front
Audi,63200.0,Sedan,0,2.0,Petrol,yes,2016,Full
Mercedes-Benz,12200.0,Other,287,3.2,Petrol,yes,2000,Full
JAC,4800.0,Other,43,1.0,Petrol,yes,2014,Front
Volkswagen,8650.0,Van,108,1.6,Diesel,yes,2013,Front
Great Wall,9800.0,Crossover,47,2.4,Gas,yes,2008,Full
Volkswagen,12850.0,Crossover,200,2.5,Diesel,yes,2006,Full
Volkswagen,15200.0,Crossover,58,2.0,Petrol,yes,2008,Full
Audi,62000.0,Vagon,24,3.0,Diesel,yes,2015,Full
Mercedes-Benz,39000.0,Crossover,195,5.0,Gas,yes,2002,Full
Volkswagen,9600.0,Sedan,106,1.6,Petrol,yes,2011,Front
Hyundai,9800.0,Crossover,66,2.0,Petrol,yes,2007,Front
Geely,5800.0,Hatch,51,1.5,Gas,yes,2012,Front
Mazda,8100.0,Other,85,1.3,Petrol,yes,2004,Rear
Infiniti,23999.0,Other,40,3.7,Petrol,yes,2008,Rear
BMW,13000.0,Sedan,193,3.6,Petrol,yes,2003,Rear
Renault,7200.0,Sedan,69,1.4,Petrol,yes,2012,Front
Suzuki,10950.0,Crossover,181,2.0,Other,yes,2008,Full
ZAZ,2300.0,Hatch,208,1.2,Petrol,yes,2008,Front
Mercedes-Benz,62000.0,Crossover,150,3.0,Diesel,yes,2013,Full
Mazda,10200.0,Sedan,67,1.6,Petrol,yes,2009,Front
Nissan,13000.0,Hatch,45,1.0,Other,yes,2012,Unknown
Geely,5600.0,Sedan,39,1.5,Gas,yes,2013,Front
VAZ,670.0,Sedan,5,1.5,Petrol,yes,1987,Rear
Seat,7500.0,Hatch,71,1.2,Petrol,yes,2010,Front
Toyota,54000.0,Crossover,147,4.5,Diesel,yes,2011,Full
Kia,2500.0,Sedan,300,1.8,Gas,yes,1998,Front
